Date,Vol.,MA(5),MA(10),MA(12),MA(20),MA(26),EMA(5),EMA(12),EMA(26),ROC(12),RSI(14),MACD,%K(14),%D(3),ATR(14),ADX(14),OBV,Aroon(25),%R(14),CCI(14)
7/14/2010,364470,76.134,74.744,75.13583333,76.001,75.68115385,76.11749686,75.34058577,75.33664653,-2.307887395,52.03539823,0.003939238,71.77322075,63.81182147,2.4381525,14.88926867,-2490130,-20,-28.22677925,60.54461182
7/15/2010,366020,76.37,74.843,75,75.9485,75.85923077,76.28499791,75.60203411,75.46282086,-2.083067093,50.31958164,0.13921325,66.70687575,70.52673904,2.430427322,14.15233002,-2856150,-20,-33.29312425,31.49573915
7/16/2010,225250,76.354,75.149,75.00583333,75.9095,75.92192308,76.19333194,75.75864425,75.54853783,0.092178035,40.78862314,0.210106414,59.34861279,65.9429031,2.392539656,13.375968,-3081400,-20,-40.65138721,14.0025597
7/19/2010,169550,76.672,75.589,75.08166667,75.8775,75.96269231,76.30888796,75.79731436,75.58272021,1.203226233,44.44444444,0.214594147,75.38035961,67.14528272,2.378072538,12.69738006,-2911850,-20,-24.61964039,36.77630216
7/20/2010,34220,76.73,76.135,75.45583333,75.8585,76.10346154,76.68592531,75.91157369,75.65362983,6.154900617,55.36480687,0.257943862,89.94334278,74.89077173,2.345353071,11.82990257,-2877630,-20,-10.05665722,56.49275929
7/21/2010,322410,76.634,76.384,75.82416667,75.826,76.15884615,76.6439502,76.1467162,75.78595354,6.126975326,53.19587629,0.360762655,73.12834225,79.48401488,2.347113566,11.02438776,-3200040,-20,-26.87165775,68.8933096
7/22/2010,358820,77.17,76.77,76.43416667,75.9735,76.24961538,77.52930014,76.21029832,75.84329032,10.16949153,71.73169062,0.367008004,98.55942377,87.2103696,2.41231974,10.87224796,-2841220,48,-1.44057623,119.6761791
7/23/2010,259740,77.764,77.059,76.84333333,76.097,76.3,78.01286676,76.68563704,76.09934289,6.628864588,74.22096317,0.586294154,92.71445358,88.1340732,2.325725472,11.19501544,-3100960,52,-7.285546416,135.7840892
7/26/2010,227660,78.252,77.462,77.13833333,76.103,76.38423077,78.3352445,77.03861596,76.3127249,4.692470838,75.07163324,0.725891063,92.40196078,94.55861271,2.25031651,11.59143552,-3100960,52,-7.598039216,121.9189746
7/27/2010,377840,78.264,77.497,77.25583333,76.0655,76.39653846,78.05682967,77.33729043,76.51030083,1.853068734,62.84644195,0.826989597,59.74264706,81.61968714,2.296722474,11.69665795,-3478800,60,-40.25735294,88.32425892
7/28/2010,314170,78.35,77.492,77.42583333,76.118,76.36461538,77.70121978,77.36232267,76.58361188,2.721814543,56.20496397,0.778710789,50.36764706,67.50408497,2.26409944,10.88548294,-3792970,60,-49.63235294,36.39846743
7/29/2010,350580,78.162,77.666,77.52666667,76.2545,76.40884615,77.92081319,77.30504226,76.6137147,1.568373299,58.59197578,0.691327555,75.55147059,61.8872549,2.276663766,10.64472638,-3442390,60,-24.44852941,75.22672265
7/30/2010,294430,78.156,77.96,77.68583333,76.5545,76.50884615,78.26387546,77.46734345,76.74306917,2.479231568,65.79778831,0.724274279,86.39705882,70.77205882,2.272616354,10.102014,-3147960,60,-13.60294118,86.07336641
8/2/2010,306100,78.628,78.44,78.07916667,77.0145,76.69461538,79.28925031,77.69544446,76.90654553,6.16027147,66.30350195,0.788898929,93.40490798,85.11781246,2.320286614,9.698518748,-2841860,76,-6.595092025,184.4184322
8/3/2010,290980,79.638,78.951,78.62416667,77.543,76.83653846,80.37616687,78.25614531,77.23494956,8.604131035,69.74910394,1.021195747,98.78213802,92.86136827,2.26383757,10.75591587,-2550880,80,-1.217861976,221.052388
8/4/2010,293320,80.734,79.542,79.11833333,77.963,76.99884615,81.07411125,78.91673834,77.628657,7.747582963,71.49155033,1.288081337,93.52331606,95.23678735,2.198563458,12.10128951,-2844200,84,-6.476683938,198.0052675
8/5/2010,234810,81.464,79.813,79.49916667,78.2915,77.23230769,81.38607416,79.46339398,77.987275,5.901342975,72.28826152,1.476118977,87.14859438,93.15134949,2.107237497,13.48533258,-3079010,84,-12.85140562,156.7939829
8/6/2010,397530,81.814,79.985,79.84416667,78.522,77.42730769,81.15738278,79.85517952,78.28525463,5.407523511,64.60674157,1.569924889,68.98907104,83.22032716,2.144577676,14.72149694,-3476540,84,-31.01092896,105.7127127
8/9/2010,267080,81.842,80.235,80.02583333,78.8485,77.75538462,81.26492185,79.9851519,78.46412466,2.749054224,64.30594901,1.521027243,78.92503536,78.35423359,2.067107842,14.70484696,-3209460,84,-21.07496464,98.05664617
8/10/2010,385850,81.382,80.51,80.13166667,79.0035,78.06730769,80.92661457,80.21512853,78.68752283,1.608002026,62.75051831,1.5276057,61.52758133,69.81389591,2.092314424,14.68938627,-3595310,80,-38.47241867,55.12992165
8/11/2010,416890,80.492,80.613,80.05166667,79.0525,78.29961538,79.95774304,80.22049337,78.80326188,-1.215497594,45.41547278,1.417231492,29.98585573,56.81282414,2.170720537,13.64807687,-4012200,64,-70.01414427,-14.32591456
8/12/2010,430790,79.238,80.351,79.905,79.0085,78.36384615,78.5518287,79.88195593,78.74524248,-2.270967742,39.8241206,1.136713449,2.953020134,31.48881906,2.194240499,13.72846069,-4442990,64,-97.04697987,-96.6865626
8/13/2010,286130,78.176,79.995,79.77166667,78.9775,78.36192308,77.4978858,79.24473194,78.52263193,-2.078191973,38.96742471,0.722100013,4.773869347,12.57091507,2.161080463,14.56030068,-4729120,64,-95.22613065,-121.3527851
8/16/2010,237460,76.928,79.385,79.51166667,78.9125,78.32923077,76.7452572,78.65169626,78.29058512,-3.981623277,42.43641232,0.361111139,4.685573366,4.137487616,2.084574716,15.53521764,-4966580,64,-95.31442663,-129.1933938
8/17/2010,347430,76.032,78.707,79.24666667,78.829,78.36076923,76.42017147,78.12681991,78.06461585,-4.027865738,45.92245989,0.06220406,11.22071517,6.89338596,2.051390807,16.50146595,-4619150,-32,-88.77928483,-107.8989055
8/18/2010,247100,75.512,78.002,78.75333333,78.772,78.29423077,76.08678098,77.76423223,77.89464431,-7.27809196,39.45480631,-0.130412074,17.39606127,11.10078327,2.043434321,16.89294907,-4866250,-40,-82.60393873,-126.7002433
8/19/2010,123220,75.25,77.244,78.07666667,78.5285,78.19384615,75.53452065,77.40358112,77.71133732,-9.83646275,34.23988842,-0.307756201,6.564551422,11.72710929,2.05033187,17.77466847,-4989470,-40,-93.43544858,-116.828863
8/20/2010,33380,74.864,76.52,77.32583333,78.2525,78.07230769,74.84301377,76.9461071,77.4682753,-10.92518492,19.50464396,-0.522168196,2.760736196,8.907116296,2.004593879,18.31973889,-5022850,-48,-97.2392638,-130.8760219
8/23/2010,252440,74.436,75.682,76.58333333,77.9585,77.96038462,74.26200918,76.40978293,77.17136602,-10.86452872,10.85335543,-0.761583084,3.424657534,4.249981718,1.98498003,19.16646381,-5275290,-52,-96.57534247,-122.0463286
8/24/2010,340990,73.608,74.82,75.8275,77.665,77.77153846,73.38467279,75.90058556,76.86978335,-11.23915737,9.732540862,-0.96919779,2.731277533,2.972223755,1.9703386,20.14147786,-5616280,-56,-97.26872247,-136.7527528
8/25/2010,343410,73.028,74.27,75.08083333,77.4415,77.58230769,73.09644852,75.2435724,76.48165125,-10.99656357,15.8387329,-1.238078853,14.7774979,6.977810989,1.987457271,21.60817737,-5272870,-60,-85.2225021,-118.7380215
8/26/2010,362830,72.814,74.032,74.50666667,77.1915,77.45923077,73.18429902,74.82456126,76.1881956,-8.585669782,22.65275708,-1.363634343,23.63636364,13.71504636,1.949781752,23.16932487,-4910040,-60,-76.36363636,-82.44069788
8/27/2010,477900,73.156,74.01,74.26916667,77.0025,77.30038462,73.84619934,74.59924414,75.97869963,-3.65290951,28.16608997,-1.379455489,40.60773481,26.34053211,2.064083055,23.76154272,-4432140,-60,-59.39226519,-56.82747905
8/30/2010,260670,73.476,73.956,74.1825,76.6705,77.13576923,74.13079956,74.68705273,75.91879595,-1.373118564,29.72972973,-1.231743219,40.70247934,34.98219259,2.028791408,23.13210227,-4692810,-60,-59.29752066,-42.578403
8/31/2010,469410,73.534,73.571,73.89333333,76.139,76.86423077,73.39386638,74.68904462,75.82851477,-4.602732458,28.58146067,-1.13947015,16.0887656,32.46632658,2.112449165,22.54762186,-5162220,-60,-83.9112344,-83.07365467
9/1/2010,396610,73.812,73.42,73.7825,75.711,76.72615385,73.56591092,74.26303776,75.53899516,-1.767676768,43.44086022,-1.275957402,52.67558528,36.48894341,2.162274225,23.11818131,-4765610,-60,-47.32441472,-65.60866351
9/2/2010,340170,74.144,73.479,73.72,75.3615,76.65038462,74.05060728,74.20872426,75.41832885,-0.989837667,48.74235214,-1.209604595,72.57240204,47.11225098,2.152826066,23.64798652,-4425440,-60,-27.42759796,-31.48472709
9/3/2010,379300,74.03,73.593,73.65166667,75.0565,76.50576923,74.23373819,74.33353591,75.38882301,-1.087244763,47.86381842,-1.055287102,65.41737649,63.55512127,2.159052775,23.64080361,-4804740,-60,-34.58262351,-25.36525911
9/7/2010,406640,73.908,73.692,73.62333333,74.687,76.31884615,74.18582546,74.37453038,75.33039168,-0.456805052,44.38502674,-0.955861292,62.35955056,66.7831097,2.147691863,23.40878271,-5211380,-60,-37.64044944,-43.36830527
9/8/2010,359760,74.458,73.996,73.72416667,74.408,76.06230769,74.34721697,74.33075648,75.23851081,1.647154914,47.53127057,-0.907754332,73.22097378,66.99930028,2.138571015,23.47569194,-4851620,-60,-26.77902622,3.249837508
9/9/2010,372880,74.526,74.169,73.82,74.2195,75.74307692,74.31481131,74.38294779,75.1963989,1.573187415,49.38440492,-0.813451109,67.11538462,67.56530299,2.134387371,22.94668659,-5224500,-52,-32.88461538,33.18908437
9/10/2010,431370,74.812,74.478,74.22166667,74.255,75.51153846,75.02654088,74.36249428,75.12629528,6.729024152,59.43217666,-0.763800993,95.30988275,78.54874705,2.159073988,22.03252508,-4793130,-52,-4.690117253,119.8522287
9/13/2010,349160,75.33,74.68,74.61083333,74.345,75.32615385,75.74769392,74.68364901,75.22434748,6.439602868,62.60012323,-0.540698469,88.32417582,83.58314773,2.124854417,20.64009745,-4443970,-48,-11.67582418,199.2611537
9/14/2010,416110,75.872,74.89,74.8975,74.423,75.17615385,76.09846261,75.06924147,75.36995137,4.689203926,67.06270627,-0.3007099,82.96703297,88.86703051,2.100221959,19.80740934,-4860080,-44,-17.03296703,167.4986134
9/15/2010,356330,76.142,75.3,74.96833333,74.4355,74.96615385,76.07230841,75.33551201,75.4758809,1.130770254,61.6356383,-0.140368885,68.97081413,80.08734097,2.103063248,18.92781883,-5216410,-40,-31.02918587,90.14325829
9/16/2010,289280,76.206,75.366,74.9575,74.393,74.74769231,75.57153894,75.44081786,75.51618602,-0.174029451,53.8658147,-0.075368159,46.69738863,66.21174524,2.089273016,18.05411984,-5505690,48,-53.30261137,34.37192871
9/17/2010,195830,75.648,75.23,75.1025,74.3545,74.58,74.93435929,75.30684588,75.44609816,2.419354839,44.88135593,-0.139252284,32.71889401,49.46236559,2.118610657,17.56285895,-5701520,48,-67.28110599,-26.60287081
9/20/2010,132430,75.182,75.256,75.18166667,74.4245,74.54615385,74.90957286,75.05348497,75.3137946,1.285347044,50.51679587,-0.260309621,51.15207373,43.52278546,2.119424182,17.82600537,-5569090,48,-48.84792627,13.00390117
9/21/2010,34580,74.526,75.199,75.05666667,74.4455,74.47423077,74.44638191,75.02371806,75.28018018,-1.999466809,55.6980057,-0.256462126,29.04238619,37.63778464,2.114465312,17.91759545,-5603670,48,-70.95761381,-46.66447585
9/22/2010,343850,74.264,75.203,75.06583333,74.5995,74.45384615,74.53425461,74.79237682,75.14979646,0.147453083,53.02114804,-0.357419648,38.44731978,39.5472599,2.140574932,18.26959061,-5259820,48,-61.55268022,25.93440122
9/23/2010,295900,74.386,75.296,75.15666667,74.7325,74.43115385,74.74950307,74.77970346,75.11721895,1.471183696,50.63492063,-0.337515488,47.1349353,38.20821376,2.132676723,17.54200155,-4963920,48,-52.8650647,13.01992609
9/24/2010,288500,74.952,75.3,75.30833333,74.889,74.47230769,75.32966871,74.84128754,75.1218694,2.437391188,57.00518903,-0.280581854,71.34935305,52.31053604,2.124628385,17.02047268,-4675420,48,-28.65064695,96.05623863
9/27/2010,289640,75.284,75.233,75.4975,74.9565,74.55269231,75.72644581,75.09493561,75.2232124,3.057239057,59.33897002,-0.128276791,71.26654064,63.25027633,2.090726358,15.81514434,-4385780,48,-28.73345936,113.9674219
9/28/2010,329350,75.816,75.171,75.475,75.0305,74.65730769,75.87763054,75.31417629,75.31927074,-0.353172008,55.91229444,-0.005094456,64.83931947,69.15173772,2.05496019,15.01260276,-4715130,48,-35.16068053,90.29368351
9/29/2010,388990,76.446,75.355,75.53083333,75.3275,74.84038462,76.53842036,75.44737994,75.38302847,0.867988081,62.86528867,0.064351469,94.98141264,77.02909092,2.088891605,14.26738557,-4326140,96,-5.018587361,131.3759803
9/30/2010,418630,77.404,75.895,75.795,75.6305,75.16115385,77.68228024,75.81855225,75.56650784,4.127604167,62.62553802,0.252044414,97.17362046,85.66478419,2.127542204,14.22942489,-3907510,84,-2.826379542,214.7285276
10/1/2010,359940,78.422,76.687,76.25833333,75.9585,75.50961538,78.98152016,76.45723652,75.89269244,7.313864772,64.82106685,0.564544078,98.11111111,96.7553814,2.122003475,15.26250708,-3547570,88,-1.888888889,248.9086095
10/4/2010,313310,79.412,77.348,76.83333333,76.302,75.82153846,79.81101344,77.24535398,76.31397449,9.253050825,66.07019959,0.931379495,90.55036345,95.27836501,2.085431799,16.85902628,-3860880,92,-9.449636552,215.687059
10/5/2010,336830,80.74,78.278,77.59666667,76.7385,76.11576923,80.81400896,77.89529952,76.6959023,12.43551453,72.51655629,1.19939722,98.33984375,95.6671061,2.067900956,18.57007223,-3524050,96,-1.66015625,196.7386247
10/6/2010,349170,81.814,79.13,78.29416667,77.1665,76.44384615,81.61933931,78.65294575,77.14953917,11.18087096,80.79658606,1.503406581,92.41622575,93.76881098,2.048765173,20.37352862,-3174880,96,-7.58377425,182.5195013
10/7/2010,450950,82.154,79.779,78.97333333,77.5375,76.81884615,81.6362262,79.35710794,77.59994367,11.08541893,77.22637661,1.757164268,76.24784854,89.00130601,2.147424804,22.40830541,-3625830,88,-23.75215146,130.9931657
10/8/2010,414080,82.37,80.396,79.63583333,77.848,77.15538462,81.97748414,79.71293749,77.90142933,10.64114576,76.89655172,1.811508161,84.767642,84.47723876,2.196180175,23.21528813,-3211750,88,-15.232358,103.835304
10/11/2010,234320,82.342,80.877,80.14833333,78.055,77.39807692,81.76165609,80.16633172,78.25391604,8.180367119,76.94962043,1.912415677,71.42857143,77.48135399,2.159310162,23.42836766,-3446070,88,-28.57142857,93.83074935
10/12/2010,333580,82.112,81.426,80.58,78.2985,77.67,81.73110406,80.34535761,78.48177412,6.772127075,75.51319648,1.863583495,74.56221198,76.91947514,2.108645151,23.78950075,-3112490,56,-25.43778802,71.9661303
10/13/2010,330290,82.138,81.976,81.15,78.6655,78.02653846,82.27406937,80.54914875,78.717939,8.938839519,77.52355316,1.831209752,89.04810645,78.34629662,2.085170497,23.40789511,-2782200,56,-10.95189355,86.72798949
10/14/2010,340960,82.342,82.248,81.6925,79.0715,78.335,82.41271292,80.9815874,79.06179537,8.545550013,71.80028129,1.919792035,80.47138047,81.3605663,2.072658319,23.58426356,-3123160,56,-19.52861953,82.08886081
10/15/2010,345840,82.06,82.215,81.975,79.451,78.60423077,82.02514194,81.24442011,79.33055126,4.353968662,65.13115803,1.913868844,64.26966292,77.92971661,2.10889701,24.04156027,-3469000,56,-35.73033708,52.08678518
10/18/2010,225080,82.41,82.376,82.23416667,79.862,78.85923077,82.3767613,81.24527855,79.47273265,3.888958359,70.15186916,1.772545901,84.71121178,76.48408506,2.167547224,23.3972934,-3243920,56,-15.28878822,56.83146661
10/19/2010,151360,81.974,82.043,82.06,80.1605,78.94769231,81.41450753,81.52754339,79.73993764,-2.561902427,54.28271151,1.78760575,28.19767442,59.05951637,2.295579565,22.52914474,-3395280,56,-71.80232558,14.82972482
10/20/2010,40710,81.656,81.897,82.085,80.5135,79.13884615,81.53300502,81.21407518,79.72142374,0.368233706,54.6875,1.492651436,48.64864865,53.85251162,2.323038168,21.01848663,-3354570,56,-51.35135135,19.72129088
10/21/2010,378290,81.23,81.786,81.89666667,80.7825,79.31346154,81.20867001,81.29960207,79.87317013,-2.728809466,47.28723404,1.426431942,25.28957529,34.04529945,2.343535441,19.61573266,-3732860,56,-74.71042471,14.94956772
10/22/2010,256380,81.318,81.689,81.76833333,81.0425,79.58730769,81.36911334,81.18581714,79.92404642,-1.850294365,50.55499495,1.261770721,47.1042471,40.34749035,2.294711481,18.7283718,-3476480,48,-52.8957529,18.35429076
10/25/2010,339400,81.206,81.808,81.83916667,81.3425,79.92807692,81.75274223,81.26338373,80.05485779,1.040773846,49.22279793,1.208525938,63.12741313,45.17374517,2.261517804,17.90439385,-3137080,48,-36.87258687,61.45071029
10/26/2010,265930,81.818,81.896,81.83,81.661,80.22384615,82.01849482,81.45670931,80.23746092,-0.133075248,48.20295983,1.219248392,63.70656371,57.97940798,2.176409389,17.86771538,-2871150,40,-36.29343629,58.58806405
10/27/2010,375250,81.852,81.754,81.88083333,81.865,80.54769231,81.99232988,81.62490788,80.40876011,0.750030739,50.75125209,1.216147768,55.23613963,60.69003882,2.175951576,17.83365679,-3246400,40,-44.76386037,-8.694264976
10/28/2010,296750,82.176,81.703,81.92333333,81.9755,80.835,82.05488659,81.67338359,80.52218529,0.624464308,48.60627178,1.151198302,60.16427105,59.70232479,2.101955035,16.79904622,-2949650,36,-39.83572895,18.23886462
10/29/2010,313870,82.124,81.721,81.7625,81.968,81.07538462,81.84659106,81.75132458,80.64498638,-2.315259117,50.30048077,1.106338198,44.76386037,53.38809035,2.067529675,15.8383364,-3263520,32,-55.23613963,-72.81381336
11/1/2010,358540,82.21,81.708,81.78416667,82.042,81.32384615,82.21439404,81.70189003,80.70313554,0.314427379,53.59147026,0.998754491,75.97535934,60.30116359,2.101277555,15.14552805,-2904980,28,-24.02464066,82.33779816
11/2/2010,281830,82.48,82.149,82.005,82.096,81.60769231,82.77626269,81.89390695,80.86956994,3.261538462,51.58079625,1.024337005,89.08045977,69.93989316,2.068329159,14.7980404,-2623150,96,-10.91954023,176.9959405
11/3/2010,393740,83.03,82.441,82.13916667,82.169,81.935,83.41417513,82.20253665,81.09404624,1.937891189,55.81395349,1.108490405,89.03436989,84.69672967,2.048448504,14.82901347,-2229410,96,-10.96563011,232.2007659
11/4/2010,318000,83.892,83.034,82.7225,82.41,82.26692308,84.43945009,82.58522332,81.36041319,8.806139137,64.92027335,1.22481013,95.51451187,91.20978051,2.054987897,15.34087992,-1911410,48,-4.485488127,278.6078944
11/5/2010,315280,84.976,83.55,83.14583333,82.6195,82.53153846,85.24296672,83.18595819,81.74038258,6.212547389,61.71535115,1.445575611,92.90953545,92.48613907,2.013203047,16.50866235,-1596130,52,-7.090464548,240.3235124
11/8/2010,309970,85.798,84.004,83.6875,82.906,82.74230769,85.84864448,83.74965693,82.11887276,8.068520357,79.77970102,1.630784171,94.71744472,94.38049735,1.978688544,17.84577997,-1286160,56,-5.282555283,190.7044058
11/9/2010,368000,86.362,84.421,84.10666667,83.1585,82.94423077,86.13909632,84.25894048,82.48488218,6.157424409,72.98050139,1.774058295,87.93103448,91.85267155,1.990925076,19.11305509,-1654160,60,-12.06896552,146.3000048
11/10/2010,472840,86.986,85.008,84.5475,83.381,83.13615385,86.69606421,84.63756502,82.79859462,6.410567135,84.03755869,1.838970406,94.87179487,92.50675802,1.999430428,19.84804662,-1181320,64,-5.128205128,144.1817175
11/11/2010,343010,87.25,85.571,84.98583333,83.637,83.31230769,87.06737614,85.12563194,83.16980983,6.371895821,82.14285714,1.955822112,89.88902589,90.89728508,1.934471112,20.81308273,-1181320,68,-10.11097411,137.5579598
11/12/2010,478820,86.856,85.916,85.23083333,83.8185,83.43576923,86.33825076,85.53861164,83.51352762,3.587991213,60.15490534,2.025084023,53.76078915,79.5072033,2.034151747,21.90847339,-1660140,68,-46.23921085,60.86508442
